Airport Code	PageRank
LPL	0.000593745750501332
KHV	0.0005925486855356628
LIN	0.0005914249924197822
SZB	0.0005897025705002636
TAH	0.0005884769432942839
DLM	0.000586283935328243
YWK	0.0005840118283347407
FOR	0.0005816695002658646
EIN	0.0005802845647963734
SJW	0.0005776587324367384
ABQ	0.0005762979330240872
MSQ	0.0005738930809634638
NGB	0.0005738458861008085
WIL	0.0005704290717523157
TRD	0.0005698460467292949
LUN	0.0005679460313909228
KJA	0.000567800840944411
MDL	0.0005669403303537135
DLA	0.0005665325533545505
VNO	0.0005631903698487611
LHE	0.0005607956086284119
AUA	0.0005585031406965443
MYY	0.0005557444193866295
RKV	0.0005543053528469245
BOJ	0.000554110939782568
DUT	0.0005516444703956165
FNC	0.0005507006189788255
CUR	0.0005417157324822598
SNA	0.0005409137996308859
MRU	0.0005400304732851022
BVA	0.0005380524565509173
KHH	0.0005367615797682008
KRK	0.0005359509498608425
SAH	0.0005350700426482595
YQT	0.0005342930667730468
VVO	0.0005294853961645251
YNT	0.0005289930017426746
SJD	0.0005281917881998432
HHN	0.0005278509130183475
IKA	0.0005272064207668348
NRN	0.0005197396256937343
ULN	0.0005196465967768494
SVG	0.0005187956891572218
TLL	0.0005167381738850419
VVI	0.0005157287259793143
YYR	0.0005152030650183431
AZA	0.0005106268386797493
LJG	0.0005104411929196154
BRI	0.0005097995174793507
PFO	0.0005081088600748618
TSV	0.0005078651342968033
SVQ	0.0005051895029212557
AKN	0.0005049973563776858
OOL	0.0005047790519445341
TOS	0.0005037489823913238
TIJ	0.000501490627812781
GOH	0.0004968798352362794
DAL	0.0004961982396848858
CIA	0.0004947144167265814
HBE	0.0004928165978537967
SON	0.0004920917664551516
CLO	0.000491816134495572
XNN	0.0004908638137711371
YEV	0.0004883694510176877
BFS	0.00048801629045066355
RAR	0.0004865214212893702
SDQ	0.00048639514177264276
AMD	0.00048225869566230706
GUM	0.000480556198736679
GOT	0.0004799041554510338
NUE	0.00047573836616280403
GMP	0.000475028284155885
KGL	0.0004728442780963143
SUV	0.00047084126435416687
GAU	0.00046974295963593613
MBJ	0.00046835747884119795
AJA	0.00046779497714116497
MLE	0.00046730583656113156
WUX	0.00046561830182160037
DAR	0.0004652802819219995
CHQ	0.00046526615909660827
NAY	0.00046515219649327774
AAQ	0.0004645341481458404
MYR	0.0004628511892835537
JAX	0.0004624336686241843
COO	0.00046083352802464035
GDN	0.0004583873025658312
IEV	0.0004576362211472726
IFN	0.00045665878056787453
BRE	0.0004549617421275352
CNX	0.0004535401757539619
YVP	0.0004535290386030208
EVN	0.00045294474314842305
SSH	0.00045259856149193315
EBB	0.00044994783944261836
FRU	0.0004487158678269436
JER	0.0004471254073942805
SDF	0.00044609941075855324
GYN	0.0004456521712743763
MED	0.0004446108159972867
OKC	0.0004439171231173225
ERS	0.00044365708183665147
KCH	0.0004427533795193478
CWL	0.00044178379314895077
YRL	0.00044135705768982495
SYQ	0.0004411228128831455
JAV	0.000440099869258848
AWZ	0.000438560563820226
BTH	0.0004367204539604584
SOU	0.0004332103162602638
OUA	0.00043261920805568696
FLR	0.0004326155815354724
NYO	0.0004323787091622923
BJV	0.00043105904968129886
BDL	0.0004305857367505022
FLN	0.0004298043193125118
ABZ	0.00042912493534983325
ANU	0.00042799604862879217
UNK	0.0004262525899857587
BOO	0.0004252885424658499
TRV	0.00042490576376577805
ZAG	0.0004246710328109959
HRE	0.00042447890389129064
PVR	0.0004218752955094556
YKS	0.0004212873999782643
MDE	0.0004211900378811494
GUA	0.00042075894329393794
TRF	0.00041631593854456596
PRN	0.00041447270646432436
KUF	0.0004134439235612972
HLD	0.00040860158360015396
BND	0.00040770618723719323
RYG	0.00040731255846218145
KZN	0.00040690970968326794
KRR	0.0004038197317297231
BIL	0.0004030729653944075
ISA	0.0004021125235211203
IKT	0.00040077984221653044
BLL	0.00039851359180213727
JTR	0.000398497104537669
REP	0.00039647491882499977
DJJ	0.0003941835187853208
VIX	0.00039077830001823345
TSA	0.00038846898249827566
NBE	0.0003881476782488175
DAD	0.00038795597499253397
ZUH	0.0003867763221746454
PNQ	0.0003861428103558261
PVH	0.00038376593333733087
ORK	0.00038339953088502516
SFJ	0.00038286135722731806
VRN	0.00038282716656757454
PBI	0.0003828229882552243
POS	0.0003806763916851002
PIE	0.0003783912727563005
LIF	0.00037823337412933424
MPM	0.0003766676952003806
BUF	0.0003743257618964108
JOG	0.00037402792349461756
YYT	0.0003715853832846743
KOI	0.00037130993643930376
TPS	0.00037016055392060163
RAB	0.000369544591156625
GAL	0.00036926684906374584
MDC	0.0003679967998053254
CCJ	0.00036649947630588146
PLS	0.0003662165222691869
PEW	0.0003660997106893761
RNO	0.0003657141822726214
CGR	0.00036553947593464815
HGU	0.000365150824588577
VTE	0.00036505940807670105
RAO	0.00036480974744696083
PNH	0.00036441786808589225
BGI	0.00036391445439410086
ORN	0.00036363148384594893
JRO	0.00036357819989879617
EOH	0.0003628826898262361
YCB	0.00036126098053739533
DUR	0.0003611458151423536
SHJ	0.0003609251728508368
OMA	0.00036073196100580427
SZG	0.0003606626519754796
RUN	0.0003599550023912484
PLU	0.00035871121016736854
LBV	0.00035799971891094375
PDL	0.00035790685629577876
LAE	0.0003578577655338958
UAK	0.0003575541207063579
TGU	0.0003571664521723649
UFA	0.0003568230943720012
ZTH	0.00035547463498669906
SCQ	0.0003543519773879695
LEJ	0.00035239212433565276
BZV	0.00035118345997719964
LIL	0.0003510181763830588
REU	0.00034896073474000575
STM	0.0003488912144626043
MDZ	0.00034798813512991114
TFN	0.0003475748556133428
SAP	0.00034729079975986645
BEN	0.00034547210693473043
HMO	0.000344674661503341
ORF	0.0003446212045952528
BME	0.00034452893233154983
NOU	0.00034416933804563924
TIA	0.0003441655530943024
TRN	0.00034334365823938484
BHM	0.0003426698688573837
YVQ	0.00034111340275889284
GCM	0.00034050379606732304
SXB	0.0003397162477785882
TSF	0.0003396415492063256
ROV	0.00033946663471736316
AHO	0.00033871690352981035
YKQ	0.0003371115582098371
OSS	0.00033602844351683317
STT	0.000335865995022569
PKU	0.0003358635273372792
KOA	0.0003349890196788575
ALB	0.0003347664395280013
PVD	0.00033464451391406353
FYU	0.0003340481719936611
JJN	0.00033339359959475045
HRG	0.0003318583296846037
SUF	0.00033149957194501865
SWA	0.00033142571206400216
AMQ	0.00032950225589589775
BRW	0.00032924784157858326
TBS	0.0003287130332043866
KTW	0.0003278445428675938
PTP	0.00032741822102255275
KGD	0.00032671208190296764
DTM	0.00032547111664849943
DSN	0.0003237978114639851
KLG	0.00032364392763316964
SLZ	0.00032193524790079253
NAT	0.0003218696149284412
LJU	0.0003217853268125421
EXT	0.0003217216555519924
MUA	0.0003212456930626153
BIA	0.0003187521052587656
SRI	0.0003186792224585428
RIC	0.0003181590329278369
SDJ	0.0003177699674871856
KIV	0.0003174903673335869
GRR	0.0003172759361857293
BMA	0.00031696682200144094
JMK	0.0003161952217641558
YTL	0.00031593203708039404
JIB	0.0003150309871589074
RGI	0.0003148993322154866
COR	0.0003146563876167795
DVO	0.00031271383344469065
WRO	0.0003122771968880822
KGX	0.00031198545512634186
RMQ	0.00031150539227757675
BOI	0.00031117560641284546
ZAD	0.0003096919067157076
TUL	0.0003086596702974306
SIP	0.00030694898423223074
LIH	0.000306744230386108
ZQN	0.0003050257494731873
BRN	0.00030394512002250324
WWK	0.0003032648252303925
ROC	0.00030207492392768555
TUS	0.0003003467591436478
UUS	0.0002996959841902512
DJE	0.00029966339164169117
ADQ	0.00029895669917871727
PMV	0.0002989170549687405
MCZ	0.0002987485356248907
PUY	0.00029786240303789334
SCO	0.0002975914920081021
VAR	0.00029724159187856033
AGA	0.00029713436774717804
ARH	0.0002962804711988681
AZI	0.0002962407925015416
JAI	0.00029622872707048194
SNN	0.0002961114188120177
MRV	0.0002960748031294417
TDD	0.00029595612237369033
GSP	0.0002958924538648902
FIH	0.00029576773182055956
CHS	0.00029469859719893373
ANF	0.0002943626373885591
BDO	0.0002942538321926872
KIH	0.0002938705224979679
HFT	0.00029361308012284317
SCC	0.00029232011181989036
BZE	0.0002916365600130273
RIA	0.0002913622237692968
ONT	0.000291017149751794
FDF	0.00028992872690683464
DAY	0.0002898699894437541
KSM	0.0002898336495502511
BWN	0.000288862849977459
CZX	0.00028761374870138386
TJM	0.0002875534248990986
LFW	0.0002865772535969563
MVD	0.00028654998055511615
VBY	0.00028601982677301196
SOQ	0.00028579470069087725
GOI	0.0002853621377839956
CUZ	0.00028390964098112587
SPB	0.0002832768902031805
GCW	0.0002832768902031805
BLD	0.0002832768902031805
SSB	0.0002832768902031805
MUR	0.0002831436075712907
FNA	0.00028247335535761203
KBL	0.0002814185059862047
NGS	0.0002802854954823933
RSH	0.0002802243660790538
ZAH	0.0002801746437745025
FAT	0.0002799488667628411
YGW	0.00027856544554347385
RTM	0.00027684154891757535
SHX	0.0002761281974717603
YTZ	0.000275321926494766
ASU	0.00027462417641729733
ILO	0.0002745586229799257
DYU	0.000274284220952364
YEK	0.00027382251745368966
BOC	0.0002737834293113299
IDR	0.00027372628007717967
ADE	0.00027338764484774827
SPR	0.00027238105718120723
AJU	0.0002723019669617823
WAA	0.0002722738050336557
LIR	0.00027217896556698816
YRB	0.0002717801901328548
YAT	0.00027073721447511915
YYQ	0.00027017651147113314
BDS	0.00026978560808497976
DSM	0.00026901943448004917
MAG	0.0002690039595180935
CBR	0.0002685025889453727
NSI	0.0002673183067183173
NUS	0.0002670955738399964
BJL	0.00026584163365429684
ANV	0.0002656667954062194
YLW	0.00026564348520885734
TBZ	0.00026546466162542917
LIT	0.0002653426359681692
CLY	0.0002653207810184236
ZSJ	0.0002646665844756604
TLC	0.0002642754245443827
TYS	0.0002636884698940155
POZ	0.00026315205899639577
USM	0.00026272489439988015
GCI	0.0002626693322937191
MSA	0.00026262739755371383
CUL	0.0002625713591986918
BFI	0.0002621794550265821
BDJ	0.0002621242072368541
FSC	0.00026204886013093346
LET	0.0002617538951302251
TMM	0.00026124523398610703
MHT	0.00026116184446490365
PAP	0.00026111747624598866
CEK	0.00026039523000241606
YPX	0.00026001633250598993
XRY	0.0002599136835208677
YWM	0.00025977385447718517
WDH	0.00025967878417379535
JIJ	0.0002590997212394432
MAB	0.000258909258556212
UVE	0.00025879125598322867
TGJ	0.00025879125598322867
ZAM	0.0002566787756784635
ADA	0.00025625986812325124
WEH	0.00025596835301017765
BUR	0.00025589037885444596
CBB	0.00025526462904022166
BKO	0.0002545501329977376
TAL	0.0002542786614022341
XBE	0.000254122079550913
PMC	0.0002540664833133912
KKH	0.0002538296452938238
YAX	0.00025364706737198453
PIR	0.0002535958781225891
UDI	0.00025323114599003113
EFL	0.00025317088321276317
YQR	0.0002529388153982439
KIN	0.00025202150624672516
TGD	0.0002518296508994684
RBY	0.0002514210150192891
BTS	0.00025086829807322356
SRG	0.000250613147640802
MMX	0.0002503716612850481
TER	0.0002498128331902836
ELP	0.0002494948912038198
MCG	0.00024888667632115823
LKO	0.00024879106760884116
PIK	0.00024876559020559086
MGF	0.0002483989327462619
BOH	0.0002483210507006628
OMS	0.00024817989834195373
RCE	0.0002473594944050651
JHB	0.0002471462864355543
SRZ	0.0002457057943903913
YCO	0.00024548570076395987
PZO	0.0002445404351744976
HLT	0.0002443740253319244
ZNZ	0.0002439748617250457
IQQ	0.0002438408807754456
MAR	0.0002438372466297562
YMN	0.0002435549575313001
KWK	0.00024305482749685043
HPN	0.00024270977640239398
GRZ	0.00024115229714724419
CUK	0.00024054248863158672
JJU	0.0002403523973925892
GSE	0.00023994625323714422
AQP	0.00023925037927350837
ZKE	0.0002383689632757591
UIB	0.00023782680089484711
IGU	0.00023735409791384926
LGB	0.00023721479794163345
MPL	0.00023695839749920565
WBB	0.00023665549572511347
FKB	0.00023565128220372122
DYG	0.00023523556434979203
CAK	0.00023480489815763626
MGA	0.00023472694578163364
NAQ	0.00023447895593596557
BHD	0.00023382872150622518
RAS	0.00023362829027101842
MPA	0.00023350372728244814
SYR	0.0002333911096756864
GUR	0.0002333048714915674
KNX	0.00023328688149603795
YHK	0.00023290307041237126
MJV	0.00023266174956706022
YCU	0.00023178833979045502
YYY	0.00023097064748312077
MDT	0.00023075848966026008
LDB	0.0002300189903313636
YMM	0.0002295623132725763
YSO	0.0002294820621081401
SKK	0.00022880269505301832
KWN	0.00022862479277927089
YPM	0.00022820148336202614
OND	0.00022797337584681121
NDU	0.00022797337584681121
ELI	0.00022776870677410682
TJA	0.00022768129525443159
LCE	0.00022746585494624834
TFF	0.00022711719812637028
SXR	0.00022695510253584186
FMM	0.00022666147621095694
VTZ	0.00022659260112996464
SRE	0.00022632940423703726
LKE	0.00022606320263881947
DZA	0.0002258345802336606
YHR	0.00022569398773506234
ASP	0.00022494962085372564
LNZ	0.00022493043056388565
TSR	0.00022461313390381534
CRK	0.00022425313884521443
MBA	0.00022401507096213029
YFX	0.0002238729650562686
ODS	0.00022349053838174388
KOE	0.00022309874181116897
BAV	0.0002228763719491792
ADZ	0.0002226306382949683
LST	0.00022235134998323684
NHV	0.0002218292741923209
AUQ	0.0002218292741923209
YXE	0.00022181934547781262
BBO	0.00022112734585262982
GST	0.00022048315163101918
KUS	0.00022041252945910746
YXN	0.00021975866145160152
YGT	0.00021957070194277223
JHG	0.00021942470835931564
EUG	0.00021912336170403442
IXE	0.00021899119591963528
KTS	0.00021821680177031212
NQN	0.000217168751903976
CYF	0.00021710203198166417
PRC	0.00021702079991150987
GEG	0.00021671729045870362
HOG	0.00021660805547513804
CMA	0.00021654435395406635
KKA	0.00021631597059591952
SIT	0.0002162837514212866
GOJ	0.000215765950990028
HCR	0.00021543478128677223
ICT	0.00021497815971550214
ALF	0.00021480626113702048
SLH	0.00021471617944304996
MTV	0.00021471617944304996
HEH	0.0002141938061514624
RMI	0.0002138665234790185
YZG	0.00021369465967240758
EBL	0.0002133274859000221
SEZ	0.00021319882211644401
APL	0.0002130161286982587
TNG	0.00021279346438899218
TIV	0.0002126767117476379
LOP	0.00021223094982923254
XNA	0.00021215646705415842
MSN	0.00021173292381574462
GOA	0.0002113558364827167
YYH	0.0002111393319014822
DTD	0.0002109671162886999
MNG	0.0002108154917734262
KPN	0.0002105749861018467
PPS	0.00021038494554836
CGA	0.00021016645225124876
SKP	0.00020996012198563356
BOB	0.00020954134367633537
HIJ	0.00020830419839572376
KIJ	0.00020801693246764495
CCV	0.00020793755299452807
WNN	0.00020784670998324012
YCS	0.00020770986208227746
FBS	0.0002074584222942432
SUR	0.00020734398215556946
BTT	0.00020708662898246273
YWB	0.0002068301756205285
IRA	0.0002060782273945034
BJM	0.00020573280914647807
YKG	0.0002052542157431622
XUZ	0.0002051631978197559
YIK	0.00020509642582855933
THE	0.00020502875153582145
SCW	0.00020462838920094905
YWH	0.0002044396133281515
MGZ	0.0002044310435098041
AKP	0.00020442237041005034
ZRJ	0.00020424898721204331
OBU	0.0002041291413341631
SLA	0.00020407261098524766
YHI	0.00020382496450815855
MEB	0.0002035109687419793
LZH	0.00020346706030109258
YXP	0.00020333281994084344
BPS	0.00020324643707271312
YAY	0.000203114133710417
RPR	0.00020290934120657905
GSO	0.00020240295444323939
JCB	0.00020236373572572272
EMK	0.00020235416968056555
NTL	0.00020189510438588438
GND	0.0002018804427452004
NDR	0.00020184853210038862
HYL	0.0002015880012570357
YMO	0.0002014248342159488
CGY	0.00020130554197399038
VER	0.00020116895452337359
AAL	0.00020099944526247106
KLO	0.00020086092533311438
PFB	0.00020075786718008837
SID	0.00020074466336174405
VNS	0.00020048532872811805
PVK	0.00020016156912636493
CKY	0.00020013557698774276
VPE	0.00020012272756480423
PLM	0.00020001676261564432
KWA	0.00019992795938673168
PNI	0.000199700907899186
FEZ	0.00019955737479791292
VDS	0.00019916105760013552
CTG	0.0001988051064051907
KUN	0.00019832534060995862
KOC	0.00019820527122704898
OVD	0.0001981350648668628
ABL	0.00019806417973500468
YIF	0.00019799961678716577
PNR	0.00019786859443297119
YNA	0.00019776260272479722
ZGU	0.00019741945030520589
PHO	0.00019727401477259354
LXA	0.00019719837025585277
CJC	0.0001970583796195373
BZN	0.00019698529696802835
NIM	0.00019675389643875982
LRE	0.00019642355098276903
PGD	0.00019640674176786164
YFA	0.0001960211727591943
SDR	0.00019579499747566218
SHG	0.00019533494701538337
YDF	0.00019528206410814654
XKS	0.00019503091510132738
JAN	0.00019475294578514066
YIH	0.00019462120877587432
DOM	0.00019438392540766091
WWT	0.00019382412753445635
KQA	0.00019382103013903536
AKB	0.00019382103013903536
IKO	0.00019382103013903536
MGQ	0.0001938034507726023
SXP	0.00019342857534596747
YPH	0.00019321563139504503
DRG	0.00019310193842660234
BKC	0.00019310193842660234
IAN	0.00019310193842660234
ORV	0.00019310193842660234
RFP	0.00019304683557353345
NSK	0.00019271615701720095
CUU	0.00019262808160802863
RTB	0.00019250905319358137
GLV	0.0001918995858040548
PUQ	0.00019176305773209492
ERM	0.00019175155338409244
ONG	0.00019142895798472169
VVC	0.00019129995648355685
JPA	0.00019106535618884678
YTS	0.00019067157623620974
ZBR	0.00019044785666271882
JUV	0.00019042748809621157
CLJ	0.00019032024577818942
GBE	0.000190210610244927
HBA	0.00019020438498011568
CTL	0.0001901389393512259
VSA	0.0001901160301612314
BBI	0.00019006431233350838
ECN	0.00018982313069362033
YWP	0.0001896965190247347
ISG	0.00018953353345174098
DRS	0.000189484634378331
KMQ	0.00018939329810446564
WMO	0.00018938397987417773
XAP	0.00018914602947609337
SSG	0.00018904882998297228
BES	0.00018897830813093938
LEX	0.00018896460422858951
IOS	0.00018873632069403513
YKU	0.00018862682903256572
AUK	0.00018821804901100698
PKC	0.00018818126434069524
BVI	0.0001881770187308262
MHH	0.00018792381544127572
LGK	0.00018789881607375597
INV	0.0001878290151118355
BLI	0.00018758339327906427
JUB	0.00018748819699769559
PHC	0.00018744594946602477
SVA	0.00018732575684064198
GAM	0.00018732575684064198
PNP	0.0001869683447932112
VAO	0.00018678695523364081
YCY	0.0001865730917377066
CRD	0.00018651382620541614
KOJ	0.00018617656224385193
SFA	0.00018613845073069246
JQA	0.000185557778224056
HKN	0.000185080365440887
PEE	0.00018464274759668353
EGC	0.00018457890440552857
YUD	0.00018454083572679798
CJB	0.00018408853667493827
TNK	0.00018388493168237588
